trade_id,year,region1,region2,industry1,industry2,amount
22676,2019,AU,IT,BITUM,LEAD1,83.40
42929,2019,AU,WA,CHEM1,RADIO,83.36
16456,2019,AU,GB,BITUM,ELEC1,82.99
42442,2019,AU,WA,BUSIN,CONST,82.86
26154,2019,AU,JP,MEATC,FOOD5,82.39
54797,2019,AU,WM,ALUM1,FURNI,82.30
49358,2019,AU,WA,SUPPO,BASIC,82.15
29984,2019,AU,KR,SUGA1,BEVER,81.78
36267,2019,AU,SE,BITUM,FABRI,81.69
41607,2019,AU,WA,ALUM1,FURNI,81.67
15340,2019,AU,FR,OILSE,FOOD5,81.44
5291,2019,AU,CN,DAIRY,PUBLI,81.35
49454,2019,AU,WA,SUPPO,OFFIC,81.06
4793,2019,AU,CN,BITUM,WOODW,81.05
49421,2019,AU,WA,SUPPO,INSUR,80.87
4919,2019,AU,CN,CHEM1,PFERT,80.77
58114,2019,AU,WM,VEGET,CHEM1,80.30
21284,2019,AU,IN,BITUM,NONME,80.15
5247,2019,AU,CN,DAIRY,FISHF,79.88
4664,2019,AU,CN,BEVER,PUBLI,79.77
44582,2019,AU,WA,GASDI,MEDIC,79.30
6713,2019,AU,CN,NONF1,COPP1,78.64
50193,2019,AU,WA,WHEAT,MEATA,78.47
4782,2019,AU,CN,BITUM,STEAM,78.31
43183,2019,AU,WA,COMPU,RESEA,78.26
4760,2019,AU,CN,BITUM,PAPER,78.14
43641,2019,AU,WA,DAIRY,SEACO,76.84
55797,2019,AU,WM,CRUDE,MOTOR,76.30
7798,2019,AU,CN,VEGET,PLAST,76.20
6543,2019,AU,CN,NATU1,DIST1,76.03
4948,2019,AU,CN,CHEM1,TEXTI,76.01
27281,2019,AU,JP,SALEM,MOTO1,75.29
5961,2019,AU,CN,IRONO,BASIC,75.16
4856,2019,AU,CN,CHEM1,CONST,75.00
21261,2019,AU,IN,BITUM,FURNI,74.86
4833,2019,AU,CN,CHEM1,ALUM1,74.46
6746,2019,AU,CN,NONF1,OFFIC,74.33
25024,2019,AU,JP,CONST,PFERT,74.21
46722,2019,AU,WA,NONF1,VEGE1,74.05
43858,2019,AU,WA,ELECT,RADIO,73.22
5421,2019,AU,CN,FABRI,CONST,73.21
32649,2019,AU,NL,POSTT,BUSIN,73.18
5669,2019,AU,CN,FORES,CONST,72.77
42605,2019,AU,WA,CATTL,RUBBE,72.63
42244,2019,AU,WA,BITUM,CRUDE,72.61
49388,2019,AU,WA,SUPPO,EDUCA,72.51
7966,2019,AU,CN,WOOLS,BIOGA,72.47
46697,2019,AU,WA,NONF1,PFERT,72.28
38764,2019,AU,US,BUSIN,BUSIN,72.23
38851,2019,AU,US,BUSIN,RESEA,72.20
6310,2019,AU,CN,MEATC,HOTEL,71.76
49487,2019,AU,WA,SUPPO,RESEA,71.52
30512,2019,AU,LU,FINAN,FINAN,71.26
54781,2019,AU,WM,ALUM1,CRUDE,71.18
45044,2019,AU,WA,HOTEL,PLAST,71.16
44981,2019,AU,WA,HOTEL,FOOD2,71.10
45383,2019,AU,WA,KEROS,AIRTR,70.28
6920,2019,AU,CN,OILSE,OILSE,69.70
43524,2019,AU,WA,CRUDE,LUBRI,69.63
43539,2019,AU,WA,CRUDE,REFI1,69.49
8969,2019,AU,DE,BITUM,STEAM,68.99
30096,2019,AU,KR,TEXTI,TEXTI,68.98
5057,2019,AU,CN,COPP1,FABRI,68.88
45905,2019,AU,WA,LIQUE,WEARI,68.82
27973,2019,AU,JP,WOODW,REALE,68.79
16103,2019,AU,FR,TRANS,TRANS,68.62
44959,2019,AU,WA,HOTEL,CROPS,68.25
29972,2019,AU,KR,SUBBI,ELEC1,68.05
50244,2019,AU,WA,WHEAT,WHEAT,67.94
44054,2019,AU,WA,FINAN,CONST,67.59
42958,2019,AU,WA,CHEM1,WOODW,67.32
44979,2019,AU,WA,HOTEL,FISHF,67.27
55794,2019,AU,WM,CRUDE,LIQUE,66.50
22118,2019,AU,IN,PFERT,PFERT,66.24
48828,2019,AU,WA,RUBBE,OFFIC,66.15
24538,2019,AU,JP,BITUM,TOBAC,64.90
5032,2019,AU,CN,COPP1,BASIC,63.49
46682,2019,AU,WA,NONF1,MEAT4,63.42
21192,2019,AU,IN,BASIC,CONST,63.05
5315,2019,AU,CN,DAIRY,WHOLE,62.93
54832,2019,AU,WM,ALUM1,PFERT,62.75
21289,2019,AU,IN,BITUM,PFERT,62.74
43403,2019,AU,WA,COPP1,RADIO,62.68
47204,2019,AU,WA,PFERT,WEARI,62.54
49986,2019,AU,WA,VEGET,GLASS,62.33
25913,2019,AU,JP,HEAVY,SEACO,62.33
29248,2019,AU,KR,MEAT4,LEAD1,62.23
45005,2019,AU,WA,HOTEL,LEATH,62.12
55198,2019,AU,WM,BUSIN,PROCE,62.10
45085,2019,AU,WA,HOTEL,VEGET,62.10
55407,2019,AU,WM,CHEM1,CONST,61.97
1519,2019,AU,BE,HOTEL,CONST,61.91
6733,2019,AU,CN,NONF1,FURNI,61.83
