trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Minerals,materials_Other_Materials,materials_intensity
14044,2019,AU,FR,AUXIL,RAILW,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8047,2019,AU,CY,FURNI,BUSIN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22970,2019,AU,IT,FABRI,PLAST,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,2019,AU,BE,BUSIN,ELEC3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21643,2019,AU,IN,FURNI,FOOD3,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4389,2019,AU,CH,TRANS,SEACO,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16317,2019,AU,GB,AUXIL,RUBBE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22263,2019,AU,IN,PRINT,RUBBE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15582,2019,AU,FR,REALE,FOUND,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177,2019,AU,DK,BUSIN,WOOD1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23067,2019,AU,IT,FOOD5,PLAST,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4086,2019,AU,CH,ELECT,BEVER,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23265,2019,AU,IT,INSUR,ELECT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38842,2019,AU,US,BUSIN,PROCE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18149,2019,AU,GB,TRANS,FOUND,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4068,2019,AU,CH,CHEM1,RAWMI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31129,2019,AU,MX,FABRI,COPP1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35402,2019,AU,RU,AUXIL,MACHI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31687,2019,AU,NL,BUSIN,INERT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56844,2019,AU,WM,MOTOR,FOOD5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43314,2019,AU,WA,COPP1,ALUM1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30443,2019,AU,LU,CONST,COMPU,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23389,2019,AU,IT,MOTO1,BUSIN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12357,2019,AU,ES,ELECT,GASDI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23918,2019,AU,IT,SEACO,MACHI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42845,2019,AU,WA,CHEM1,CERAM,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52487,2019,AU,WF,TRANS,FABRI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25738,2019,AU,JP,GASDI,ANIMA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6307,2019,AU,CN,MEATC,FURNI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34184,2019,AU,PL,CHEM1,RAILW,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51351,2019,AU,WE,WHOLE,PULP5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,2019,AU,BR,TEXTI,WHOLE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35752,2019,AU,RU,ELECT,RECRE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9876,2019,AU,DE,LANDT,LANDT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11942,2019,AU,EE,FABRI,WHOLE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53363,2019,AU,WL,FABRI,RAILW,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31161,2019,AU,MX,FABRI,PRECI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3771,2019,AU,CA,OFFIC,EDUCA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33839,2019,AU,NO,SANDC,CEMEN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46986,2019,AU,WA,PAPER,BITU1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52462,2019,AU,WF,TEXTI,TRAN1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56847,2019,AU,WM,MOTOR,MEATC,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49672,2019,AU,WA,TRAN2,COPP1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,2019,AU,BG,TEXTI,RAILW,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46290,2019,AU,WA,MEMBE,BIOGA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17745,2019,AU,GB,REALE,POSTT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33531,2019,AU,NO,ELECT,GLASS,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16287,2019,AU,GB,AUXIL,CEMEN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2019,AU,AT,AIRTR,93197,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,2019,AU,CN,BEVER,NONME,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48133,2019,AU,WA,RADIO,MEAT1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26110,2019,AU,JP,MEAT1,HEALT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50306,2019,AU,WA,WHOLE,HEALT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36470,2019,AU,SE,COMPU,FOUND,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50824,2019,AU,WE,HOTEL,EDUCA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34965,2019,AU,PT,LANDT,EDUCA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38677,2019,AU,US,BASIC,NATU1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47809,2019,AU,WA,PRINT,WOODW,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54291,2019,AU,WL,RUBBE,BIOGA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14343,2019,AU,FR,CHEM1,PAPER,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16666,2019,AU,GB,CHEM1,RAWMI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34605,2019,AU,PL,POSTT,DIST1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6472,2019,AU,CN,MOTOR,FABRI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7988,2019,AU,CY,BASIC,BUSIN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46171,2019,AU,WA,MEATP,MOTOR,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4194,2019,AU,CH,FURNI,RUBBE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36675,2019,AU,SE,FURNI,TRANS,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,2019,AU,AT,RAILW,BUSIN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15305,2019,AU,FR,OFFIC,EDUCA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9824,2019,AU,DE,INSUR,FINAN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2019,AU,AT,ELECT,RENTI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17569,2019,AU,GB,PAPER,HOTEL,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3914,2019,AU,CA,RUBBE,PLAST,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59513,2019,AU,ZA,RUBBE,NONME,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30374,2019,AU,LU,BASIC,WHOLE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40158,2019,AU,US,PAPER,BIODI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39408,2019,AU,US,FORES,RUBBE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51285,2019,AU,WE,WEARI,NATUR,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28534,2019,AU,KR,DAIRY,PLAST,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3679,2019,AU,CA,MEDIC,FORES,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34818,2019,AU,PL,VEGET,WHOLE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49724,2019,AU,WA,TRAN2,PFERT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,2019,AU,BE,AIRTR,PUBLI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5337,2019,AU,CN,ELECT,COPP1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34905,2019,AU,PT,ELECT,WHOLE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12399,2019,AU,ES,FABRI,DISTR,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45579,2019,AU,WA,LEAD1,CATTL,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40629,2019,AU,US,RETA1,FURNI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57682,2019,AU,WM,RUBBE,FOUND,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34280,2019,AU,PL,ELECT,MOTOR,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7614,2019,AU,CN,SUGA1,ELEC1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44865,2019,AU,WA,HEAVY,LIQUE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56987,2019,AU,WM,NONME,HEALT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10101,2019,AU,DE,NONME,FURNI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23432,2019,AU,IT,NONF1,MOTO1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30522,2019,AU,LU,FINAN,PRINT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38810,2019,AU,US,BUSIN,LUBRI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45203,2019,AU,WA,INLAN,TOBAC,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57341,2019,AU,WM,PREC1,PFERT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34096,2019,AU,PL,BUSIN,DISTR,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10798,2019,AU,DE,TEXTI,CHEM1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4285,2019,AU,CH,PRINT,CHEM1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26148,2019,AU,JP,MEATC,EDUCA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53742,2019,AU,WL,MEDIC,MEATA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39480,2019,AU,US,GASDI,HOTEL,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55298,2019,AU,WM,CEREA,ETHAN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27181,2019,AU,JP,RUBBE,CERAM,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18126,2019,AU,GB,TEXTI,HEALT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21200,2019,AU,IN,BASIC,GLASS,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58846,2019,AU,ZA,ELECT,RECRE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50666,2019,AU,WE,ELECT,PFERT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47567,2019,AU,WA,PREC1,ELE11,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39993,2019,AU,US,MOTO1,LANDT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40593,2019,AU,US,RECRE,MEMBE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48000,2019,AU,WA,PROCE,NONME,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56583,2019,AU,WM,MEATA,PAPE4,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8619,2019,AU,CZ,REALE,GASDI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26438,2019,AU,JP,NONF1,CROPS,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53249,2019,AU,WL,ELECT,NAPHT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52362,2019,AU,WF,RUBBE,NATU1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,2019,AU,BE,BUSIN,GASDI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54113,2019,AU,WL,PLAST,COKIN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53693,2019,AU,WL,MEDIC,BIOGA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36236,2019,AU,SE,BEVER,RETAI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58467,2019,AU,WM,WHOLE,TRANS,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48685,2019,AU,WA,RETA1,PAPE4,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23151,2019,AU,IT,HOTEL,CROPS,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50607,2019,AU,WE,CERAM,CONST,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45531,2019,AU,WA,LANDT,REFIN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56096,2019,AU,WM,FISH5,HEALT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52207,2019,AU,WF,PFERT,FOOD5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13575,2019,AU,FI,FABRI,WHOLE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,2019,AU,BE,COMPU,MEMBE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6703,2019,AU,CN,NONF1,BIOG1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35617,2019,AU,RU,CHEM1,FOOD5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55277,2019,AU,WM,CEREA,ANIMA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51353,2019,AU,WE,WHOLE,RAILW,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51480,2019,AU,WF,BASIC,MEMBE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17465,2019,AU,GB,NONF1,CHEM1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37255,2019,AU,SI,ELECT,BUSIN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6807,2019,AU,CN,NONME,OFFIC,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17978,2019,AU,GB,SALEM,AUXIL,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27018,2019,AU,JP,RESEA,SECO9,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8090,2019,AU,CY,HOTEL,WHOLE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50739,2019,AU,WE,FOOD5,EDUCA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9927,2019,AU,DE,MEATC,FISH5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56402,2019,AU,WM,LEAD1,RETA1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43765,2019,AU,WA,ELECT,BITU1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34860,2019,AU,PT,BUSIN,SALEM,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48579,2019,AU,WA,RESEA,TOBAC,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36854,2019,AU,SE,NONF1,TRANS,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21163,2019,AU,IN,ALUM1,NAPHT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,2019,AU,AT,WHOLE,ELEC4,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33093,2019,AU,NL,SEACO,FOOD4,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27324,2019,AU,JP,SANDC,MEDIC,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15969,2019,AU,FR,SUPPO,GLASS,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24149,2019,AU,JP,AIRTR,MEAT1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46099,2019,AU,WA,MEATC,INLAN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17238,2019,AU,GB,HOTEL,WEARI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27873,2019,AU,JP,WHOLE,WHEAT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58064,2019,AU,WM,TRANS,SUGAR,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29546,2019,AU,KR,OFFIC,PLAST,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26992,2019,AU,JP,RESEA,GASDI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47967,2019,AU,WA,PROCE,BIOGA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,2019,AU,BR,RUBBE,RADIO,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36364,2019,AU,SE,BUSIN,GASDI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41696,2019,AU,WA,ANIMA,ELECT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54232,2019,AU,WL,RAILW,AUXIL,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58457,2019,AU,WM,WHOLE,RETAI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53748,2019,AU,WL,MEDIC,NAPHT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4511,2019,AU,CN,ALUMI,PREC1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54294,2019,AU,WL,RUBBE,CATTL,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16060,2019,AU,FR,TRAN2,DIST1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41805,2019,AU,WA,AUXIL,LIGNI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12184,2019,AU,ES,BUSIN,MEDIC,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10245,2019,AU,DE,POSTT,MEDIC,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50770,2019,AU,WE,FOOD5,PRIVA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8390,2019,AU,CZ,FURNI,FOOD5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,2019,AU,AT,REALE,MACHI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16637,2019,AU,GB,CHEM1,ELEC2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56960,2019,AU,WM,NONFE,ETHAN,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,2019,AU,BE,BEVER,RUBBE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,2019,AU,BE,WHOLE,RECRE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44301,2019,AU,WA,FOOD5,FOUND,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46837,2019,AU,WA,OFFIC,LIQUE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2726,2019,AU,BR,CHEM1,TOBAC,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39473,2019,AU,US,GASDI,FABRI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58390,2019,AU,WM,WHEAT,WOOLS,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58464,2019,AU,WM,WHOLE,TOBAC,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59619,2019,AU,ZA,VEGET,CHEM1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34400,2019,AU,PL,HOTEL,DAIRY,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14806,2019,AU,FR,FURNI,PLAST,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25852,2019,AU,JP,GLASS,HEALT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28060,2019,AU,KR,ALUM1,WEARI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9852,2019,AU,DE,LANDT,ALUM1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23467,2019,AU,IT,OFFIC,CHEM1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28412,2019,AU,KR,COPP1,DIST1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18376,2019,AU,GR,BUSIN,PLAST,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51239,2019,AU,WE,TRANS,SEACO,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28145,2019,AU,KR,BASIC,RAILW,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13904,2019,AU,FI,WEARI,CROPS,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13246,2019,AU,ES,WHOLE,SUGAR,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41617,2019,AU,WA,ALUM1,LEADZ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42383,2019,AU,WA,BRICK,FOOD1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55854,2019,AU,WM,DAIRY,MEATC,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28489,2019,AU,KR,CRUDE,WASTE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40248,2019,AU,US,PFERT,WHEAT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12960,2019,AU,ES,RETA1,FOOD4,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36687,2019,AU,SE,HOTEL,AIRTR,102.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32187,2019,AU,NL,HOTEL,BUSIN,102.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28464,2019,AU,KR,CRUDE,CHEM1,103.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25123,2019,AU,JP,DAIRY,HOTEL,103.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43457,2019,AU,WA,COPPE,PFERT,90.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5254,2019,AU,CN,DAIRY,HEALT,91.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20061,2019,AU,ID,PLAST,RUBBE,91.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45049,2019,AU,WA,HOTEL,PRINT,92.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,2019,AU,AT,HOTEL,REALE,92.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41966,2019,AU,WA,BASIC,OFFIC,92.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46372,2019,AU,WA,MOTO1,MOTO1,93.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4883,2019,AU,CN,CHEM1,HEALT,93.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45534,2019,AU,WA,LANDT,RETA1,93.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45464,2019,AU,WA,LANDT,HOTEL,94.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6559,2019,AU,CN,NATU1,GASDI,94.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30332,2019,AU,LU,AIRTR,CONST,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14067,2019,AU,FR,BASIC,FOOD4,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59445,2019,AU,ZA,PRINT,REALE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37233,2019,AU,SI,BUSIN,MOTO1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36430,2019,AU,SE,CHEM1,DISTR,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,2019,AU,BE,LANDT,BASIC,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58549,2019,AU,ZA,ALUM1,NONME,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37374,2019,AU,SI,RESEA,WOODW,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11411,2019,AU,DK,HOTEL,ALUM1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28812,2019,AU,KR,FORES,VEGET,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25528,2019,AU,JP,FISHF,COMPU,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50613,2019,AU,WE,CHEM1,MEATP,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5419,2019,AU,CN,FABRI,COLLE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12621,2019,AU,ES,LANDT,HOTEL,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39495,2019,AU,US,GASDI,RECRE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53691,2019,AU,WL,MEDIC,BEVER,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58981,2019,AU,ZA,FURNI,CHEMI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48328,2019,AU,WA,REALE,COPP1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57426,2019,AU,WM,PROCE,LANDT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37086,2019,AU,SE,TEXTI,TEXTI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,2019,AU,AT,RAILW,RESEA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11713,2019,AU,DK,RUBBE,RUBBE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25550,2019,AU,JP,FISHF,LIQUE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28480,2019,AU,KR,CRUDE,NFERT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22191,2019,AU,IN,PREC1,BIOGA,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,2019,AU,AT,SALEM,RENTI,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6648,2019,AU,CN,NFERT,WOODW,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15498,2019,AU,FR,PUBLI,POSTT,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25655,2019,AU,JP,FOOD5,TEXT1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20677,2019,AU,IE,POSTT,WHOLE,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4292,2019,AU,CH,PRINT,INSUR,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
