trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
14288,2019,RU,CN,MEDIC,CONST,142.58,0,0
84836,2019,RU,WA,CHEM1,RADIO,141.51,0,0
70512,2019,RU,RO,GASDI,TEXTI,141.16,0,0
109007,2019,RU,WM,WHEAT,POSTT,141.07,0,0
108915,2019,RU,WM,WHEAT,AUXIL,139.43,0,0
86429,2019,RU,WA,GLASS,GLASS,139.04,0,0
65605,2019,RU,PL,BASIC,FABRI,138.07,0,0
40806,2019,RU,HU,CRUDE,MOTOR,138.04,0,0
78712,2019,RU,TR,MEDIC,MOTO1,137.93,0,0
77613,2019,RU,TR,CRUDE,NATUR,136.97,0,0
81215,2019,RU,US,AUXIL,INSUR,136.86,0,0
100521,2019,RU,WL,BASIC,CONST,136.34,0,0
86554,2019,RU,WA,HEAVY,ELEC6,135.59,0,0
101622,2019,RU,WL,HEAVY,ELEC6,135.58,0,0
16209,2019,RU,CN,WOODW,BITUM,135.19,0,0
77595,2019,RU,TR,CRUDE,KEROS,135.01,0,0
13406,2019,RU,CN,FORES,CONST,134.75,0,0
15318,2019,RU,CN,PREC1,PREC1,134.58,0,0
87697,2019,RU,WA,MOTO1,MOTO1,134.53,0,0
108701,2019,RU,WM,VEGE1,FOOD5,134.31,0,0
3684,2019,RU,BE,HEAVY,PLAST,133.56,0,0
15303,2019,RU,CN,PREC1,FOUND,133.33,0,0
60988,2019,RU,NL,ALUM1,MACHI,133.25,0,0
10846,2019,RU,CH,NONF1,FABRI,133.08,0,0
62154,2019,RU,NL,HEAVY,GASDI,132.93,0,0
108946,2019,RU,WM,WHEAT,FINAN,132.74,0,0
83748,2019,RU,WA,ANTHR,LANDT,132.63,0,0
86669,2019,RU,WA,HOTEL,AIRTR,132.11,0,0
109018,2019,RU,WM,WHEAT,REALE,131.91,0,0
12485,2019,RU,CN,COPP1,BASIC,131.7,0,0
37039,2019,RU,GB,PREC1,CONST,131.67,0,0
47709,2019,RU,IT,HOTEL,CONST,131.4,0,0
79097,2019,RU,TR,OILSE,VEGE1,131.11,0,0
20759,2019,RU,DE,CRUDE,NAPHT,130.5,0,0
91944,2019,RU,WE,BUSIN,WEARI,130.34,0,0
21614,2019,RU,DE,KEROS,AIRTR,130.09,0,0
94506,2019,RU,WE,MOTO1,MOTO1,129.84,0,0
81711,2019,RU,US,CRUDE,GASDI,129.31,0,0
86645,2019,RU,WA,HEAVY,SEACO,129.26,0,0
12240,2019,RU,CN,CHEM1,CHEM1,129.0,0,0
102402,2019,RU,WL,NAPHT,LEATH,128.79,0,0
44927,2019,RU,IN,FABRI,CONST,128.66,0,0
90952,2019,RU,WA,VEGET,OFFIC,127.66,0,0
78011,2019,RU,TR,GASDI,CONST,126.57,0,0
109011,2019,RU,WM,WHEAT,PRIVA,126.1,0,0
51892,2019,RU,KR,ANTHR,BASIC,126.07,0,0
32969,2019,RU,FR,CRUDE,MOTOR,125.92,0,0
35403,2019,RU,GB,BUSIN,BUSIN,125.83,0,0
77905,2019,RU,TR,FOOD5,MEAT4,125.31,0,0
104613,2019,RU,WM,CEREA,93197,125.05,0,0
14740,2019,RU,CN,NONF1,NONF1,124.7,0,0
91920,2019,RU,WE,BUSIN,CRUDE,123.39,0,0
31254,2019,RU,FI,NONF1,BASIC,123.16,0,0
83927,2019,RU,WA,BASIC,ELECT,122.98,0,0
19832,2019,RU,DE,ANTHR,BASIC,122.31,0,0
85299,2019,RU,WA,CRUDE,HEAVY,122.12,0,0
34085,2019,RU,FR,NAPHT,PLAST,121.97,0,0
12398,2019,RU,CN,CONST,BUSIN,121.77,0,0
83891,2019,RU,WA,BASIC,BASIC,121.66,0,0
101533,2019,RU,WL,GASDI,RUBBE,121.63,0,0
51993,2019,RU,KR,BASIC,CONST,121.56,0,0
17934,2019,RU,CZ,CRUDE,ELECT,120.29,0,0
46644,2019,RU,IT,BASIC,FABRI,119.83,0,0
62614,2019,RU,NL,NAPHT,GASDI,119.83,0,0
14310,2019,RU,CN,MEDIC,HEALT,119.74,0,0
77061,2019,RU,TR,CEREA,FOOD5,119.53,0,0
98487,2019,RU,WF,HEAVY,ELEC6,119.49,0,0
86362,2019,RU,WA,GASDI,RAWMI,119.42,0,0
64829,2019,RU,NO,NATU1,SALEM,118.47,0,0
105046,2019,RU,WM,COPP1,COPP1,118.01,0,0
49907,2019,RU,JP,CRUDE,NAPHT,117.8,0,0
60185,2019,RU,MX,BASIC,CONST,117.27,0,0
49901,2019,RU,JP,CRUDE,KERO1,116.99,0,0
76778,2019,RU,TR,BASIC,MACHI,116.56,0,0
18027,2019,RU,CZ,CRUDE,TRAN2,116.24,0,0
78421,2019,RU,TR,KEROS,AIRTR,115.69,0,0
58371,2019,RU,LV,GASDI,WOODW,115.66,0,0
84564,2019,RU,WA,CERAM,CONST,115.58,0,0
44710,2019,RU,IN,COKEO,BASIC,115.31,0,0
86220,2019,RU,WA,FURNI,RETA1,114.98,0,0
81676,2019,RU,US,CRUDE,BIOGA,114.45,0,0
72270,2019,RU,SE,CRUDE,MOTOR,114.35,0,0
84867,2019,RU,WA,CHEM1,WOODW,114.28,0,0
47118,2019,RU,IT,CRUDE,CONST,114.24,0,0
77652,2019,RU,TR,CRUDE,RUBBE,114.21,0,0
108911,2019,RU,WM,WHEAT,AIRTR,114.05,0,0
14708,2019,RU,CN,NONF1,COPP1,113.45,0,0
86392,2019,RU,WA,GASDI,WHEAT,113.19,0,0
32177,2019,RU,FI,WOODW,CONST,113.09,0,0
86528,2019,RU,WA,HEAVY,BASIC,112.6,0,0
91118,2019,RU,WA,WHEAT,PAPER,112.32,0,0
52818,2019,RU,KR,GASDI,LANDT,112.27,0,0
14042,2019,RU,CN,KEROS,PUBLI,112.16,0,0
70576,2019,RU,RO,HEAVY,OILSE,112.07,0,0
75787,2019,RU,SK,NATUR,MEAT4,111.72,0,0
104871,2019,RU,WM,CHEM1,TEXTI,111.54,0,0
86323,2019,RU,WA,GASDI,MEATP,111.3,0,0
80477,2019,RU,TW,HOTEL,MEMBE,110.92,0,0
62157,2019,RU,NL,HEAVY,KEROS,110.88,0,0
108960,2019,RU,WM,WHEAT,HEALT,110.85,0,0
92183,2019,RU,WE,COKEO,BASIC,110.47,0,0
62636,2019,RU,NL,NAPHT,PLAST,110.41,0,0
95154,2019,RU,WE,PAPER,CONST,110.33,0,0
38131,2019,RU,GR,CRUDE,MOTOR,110.21,0,0
108931,2019,RU,WM,WHEAT,COMPU,109.99,0,0
109218,2019,RU,WM,WOODW,WOODW,109.37,0,0
20754,2019,RU,DE,CRUDE,LIQUE,109.33,0,0
104275,2019,RU,WM,BASIC,ELECT,109.05,0,0
18026,2019,RU,CZ,CRUDE,TOBAC,108.53,0,0
13550,2019,RU,CN,GASDI,BITUM,107.69,0,0
88837,2019,RU,WA,PFERT,WEARI,107.31,0,0
104374,2019,RU,WM,BASIC,TRANS,107.25,0,0
14742,2019,RU,CN,NONF1,OFFIC,107.23,0,0
109016,2019,RU,WM,WHEAT,RAILW,106.54,0,0
59720,2019,RU,MT,CHEM1,FINAN,106.51,0,0
13878,2019,RU,CN,HOTEL,PUBLI,106.33,0,0
61626,2019,RU,NL,CRUDE,MEAT4,106.25,0,0
104641,2019,RU,WM,CEREA,EDUCA,106.16,0,0
80438,2019,RU,TW,HOTEL,BEVER,105.96,0,0
21443,2019,RU,DE,HEAVY,GASDI,105.56,0,0
22791,2019,RU,DE,PREC1,FOUND,105.55,0,0
108993,2019,RU,WM,WHEAT,OFFIC,104.93,0,0
104063,2019,RU,WM,AIRTR,PFERT,104.64,0,0
13784,2019,RU,CN,HOTEL,BUSIN,104.33,0,0
108932,2019,RU,WM,WHEAT,CONST,104.02,0,0
12522,2019,RU,CN,COPP1,MACHI,103.91,0,0
43627,2019,RU,IE,PFERT,ELEC5,103.73,0,0
27612,2019,RU,ES,CRUDE,PLAST,103.14,0,0
44859,2019,RU,IN,CRUDE,LIQUE,102.47,0,0
93224,2019,RU,WE,FOOD5,RAWMI,102.03,0,0
23803,2019,RU,DE,WOODW,CONST,102.0,0,0
90752,2019,RU,WA,TRANS,SALEM,101.78,0,0
