trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count
54785,2019,CA,US,RUBBE,REALE,61.36,0,0
12485,2019,CA,DE,NONF1,NONF1,61.31,0,0
49317,2019,CA,US,BASIC,RESEA,61.29,0,0
51567,2019,CA,US,FOOD5,POULT,61.24,0,0
19240,2019,CA,FR,OILSE,BEVER,60.87,0,0
49564,2019,CA,US,BUSIN,INSUR,60.75,0,0
51198,2019,CA,US,ELECT,WOODW,60.66,0,0
50796,2019,CA,US,ELEC4,RESEA,60.61,0,0
50291,2019,CA,US,CRUDE,SUGAR,60.43,0,0
56823,2019,CA,WA,CHEM1,TEXTI,60.37,0,0
49336,2019,CA,US,BASIC,WHOLE,60.2,0,0
49163,2019,CA,US,AUXIL,INSUR,60.03,0,0
53462,2019,CA,US,NONME,CONST,59.91,0,0
52966,2019,CA,US,MEDIC,TRANS,59.52,0,0
49671,2019,CA,US,CEMEN,CEMEN,59.33,0,0
43056,2019,CA,PT,OILSE,FOOD5,59.28,0,0
65992,2019,CA,WL,FISH5,HOTEL,59.12,0,0
55279,2019,CA,US,TRAN2,FISHF,58.96,0,0
50178,2019,CA,US,CRUDE,COKIN,58.96,0,0
39270,2019,CA,NL,MOTOR,AIRTR,58.86,0,0
12387,2019,CA,DE,MOTO1,MOTO1,58.7,0,0
9154,2019,CA,CN,PREC1,PREC1,58.46,0,0
59935,2019,CA,WA,PRIVA,MEAT1,58.45,0,0
27165,2019,CA,IN,PFERT,PADDY,58.31,0,0
49959,2019,CA,US,COMPU,BUSIN,58.22,0,0
61651,2019,CA,WA,WHEAT,PAPER,58.08,0,0
9140,2019,CA,CN,PREC1,FOUND,57.92,0,0
55776,2019,CA,US,WOODW,PULP5,57.92,0,0
24877,2019,CA,ID,OILSE,VEGE1,57.74,0,0
65210,2019,CA,WL,BASIC,CONST,57.74,0,0
38995,2019,CA,NL,HOTEL,BUSIN,57.52,0,0
68898,2019,CA,WL,WHEAT,EDUCA,57.49,0,0
51838,2019,CA,US,GASDI,RAILW,57.29,0,0
38456,2019,CA,NL,CRUDE,KEROS,57.0,0,0
51669,2019,CA,US,FURNI,CONST,56.82,0,0
53187,2019,CA,US,MOTOR,RESEA,56.8,0,0
49525,2019,CA,US,BUSIN,COMPU,56.78,0,0
3320,2019,CA,BE,HOTEL,CONST,56.65,0,0
51446,2019,CA,US,FISH5,HOTEL,56.58,0,0
50130,2019,CA,US,COPP1,WHOLE,56.18,0,0
25482,2019,CA,IE,CRUDE,RUBBE,56.16,0,0
36033,2019,CA,MX,ALUM1,FABRI,56.04,0,0
55699,2019,CA,US,WOODW,BUSIN,55.73,0,0
3619,2019,CA,BE,NONF1,NONF1,55.3,0,0
26108,2019,CA,IE,REALE,RESEA,55.13,0,0
58728,2019,CA,WA,MEATC,CHEM1,55.04,0,0
49089,2019,CA,US,ALUM1,WHOLE,54.95,0,0
12938,2019,CA,DE,RADIO,MACHI,54.89,0,0
53752,2019,CA,US,PAPER,RESEA,54.69,0,0
51789,2019,CA,US,GASDI,HEALT,54.25,0,0
50788,2019,CA,US,ELEC4,PUBLI,54.2,0,0
